id_cyc_unico,start_time,end_time,lat,lon,time,source,x_pix,y_pix,idorig
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,36.299,12.239,2014-11-07 05:00:00,CL7,587,237,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,36.351,12.292,2014-11-07 06:00:00,CL7,588,236,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,36.382,12.349,2014-11-07 07:00:00,CL7,590,235,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,36.385,12.415,2014-11-07 08:00:00,CL7,592,235,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,36.364,12.496,2014-11-07 09:00:00,CL7,594,236,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,36.321,12.609,2014-11-07 10:00:00,CL7,597,237,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,36.265,12.775,2014-11-07 11:00:00,CL7,602,238,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,36.218,12.996,2014-11-07 12:00:00,CL7,609,240,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,36.198,13.257,2014-11-07 13:00:00,CL7,616,240,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,36.211,13.533,2014-11-07 14:00:00,CL7,624,240,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,36.254,13.803,2014-11-07 15:00:00,CL7,632,239,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,36.319,14.052,2014-11-07 16:00:00,CL7,639,237,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,36.393,14.272,2014-11-07 17:00:00,CL7,645,235,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,36.467,14.461,2014-11-07 18:00:00,CL7,650,233,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,36.543,14.625,2014-11-07 19:00:00,CL7,655,231,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,36.621,14.77,2014-11-07 20:00:00,CL7,659,229,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,36.696,14.905,2014-11-07 21:00:00,CL7,662,228,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,36.773,15.038,2014-11-07 22:00:00,CL7,666,226,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,36.854,15.165,2014-11-07 23:00:00,CL7,669,223,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,36.935,15.28,2014-11-08 00:00:00,CL7,673,221,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,37.011,15.379,2014-11-08 01:00:00,CL7,675,219,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,37.069,15.457,2014-11-08 02:00:00,CL7,677,218,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,37.099,15.512,2014-11-08 03:00:00,CL7,679,217,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,37.103,15.542,2014-11-08 04:00:00,CL7,680,217,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,37.079,15.551,2014-11-08 05:00:00,CL7,680,218,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,37.019,15.561,2014-11-08 06:00:00,CL7,680,219,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,36.92,15.584,2014-11-08 07:00:00,CL7,681,222,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,36.789,15.619,2014-11-08 08:00:00,CL7,683,225,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,36.63,15.681,2014-11-08 09:00:00,CL7,685,230,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,36.463,15.798,2014-11-08 10:00:00,CL7,689,234,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,36.311,15.98,2014-11-08 11:00:00,CL7,694,238,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,36.166,16.207,2014-11-08 12:00:00,CL7,701,242,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,36.022,16.454,2014-11-08 13:00:00,CL7,709,246,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,35.889,16.716,2014-11-08 14:00:00,CL7,716,249,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,35.772,17.011,2014-11-08 15:00:00,CL7,725,253,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,35.664,17.346,2014-11-08 16:00:00,CL7,735,256,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,35.568,17.693,2014-11-08 17:00:00,CL7,746,258,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,35.491,18.021,2014-11-08 18:00:00,CL7,755,261,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,35.441,18.331,2014-11-08 19:00:00,CL7,764,262,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,35.404,18.644,2014-11-08 20:00:00,CL7,774,263,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,35.361,18.973,2014-11-08 21:00:00,CL7,783,265,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,35.31,19.311,2014-11-08 22:00:00,CL7,793,266,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,35.269,19.65,2014-11-08 23:00:00,CL7,803,267,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,35.248,19.977,2014-11-09 00:00:00,CL7,812,268,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,35.244,20.268,2014-11-09 01:00:00,CL7,821,268,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,35.261,20.519,2014-11-09 02:00:00,CL7,828,268,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,35.303,20.747,2014-11-09 03:00:00,CL7,834,267,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,35.36,20.96,2014-11-09 04:00:00,CL7,840,266,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,35.411,21.168,2014-11-09 05:00:00,CL7,846,265,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,35.451,21.38,2014-11-09 06:00:00,CL7,852,264,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,35.487,21.594,2014-11-09 07:00:00,CL7,857,263,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,35.527,21.797,2014-11-09 08:00:00,CL7,863,262,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,35.582,21.975,2014-11-09 09:00:00,CL7,868,261,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,35.644,22.126,2014-11-09 10:00:00,CL7,872,259,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,35.689,22.259,2014-11-09 11:00:00,CL7,875,258,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,35.709,22.378,2014-11-09 12:00:00,CL7,878,257,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,35.711,22.494,2014-11-09 13:00:00,CL7,882,258,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,35.709,22.625,2014-11-09 14:00:00,CL7,885,258,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,35.71,22.78,2014-11-09 15:00:00,CL7,890,258,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,35.715,22.941,2014-11-09 16:00:00,CL7,894,258,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,35.725,23.09,2014-11-09 17:00:00,CL7,898,257,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,35.752,23.24,2014-11-09 18:00:00,CL7,902,257,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,35.802,23.453,2014-11-09 19:00:00,CL7,908,256,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,35.87,23.796,2014-11-09 20:00:00,CL7,917,254,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,35.929,24.239,2014-11-09 21:00:00,CL7,929,253,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,35.971,24.665,2014-11-09 22:00:00,CL7,941,252,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,36.018,24.991,2014-11-09 23:00:00,CL7,949,251,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,36.082,25.209,2014-11-10 00:00:00,CL7,955,250,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,36.151,25.346,2014-11-10 01:00:00,CL7,958,248,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,36.211,25.439,2014-11-10 02:00:00,CL7,960,247,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,36.253,25.518,2014-11-10 03:00:00,CL7,962,246,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,36.274,25.587,2014-11-10 04:00:00,CL7,964,245,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,36.286,25.643,2014-11-10 05:00:00,CL7,965,245,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,36.301,25.675,2014-11-10 06:00:00,CL7,966,244,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,36.328,25.705,2014-11-10 07:00:00,CL7,967,244,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,36.374,25.8,2014-11-10 08:00:00,CL7,969,243,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,36.434,26.0,2014-11-10 09:00:00,CL7,974,241,1461
7001461,2014-11-05 23:00:00,2014-11-10 10:00:00,36.5,26.25,2014-11-10 10:00:00,CL7,981,240,1461
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,37.07,15.78,2016-10-27 13:00:00,CL7,686,218,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,37.015,16.283,2016-10-27 14:00:00,CL7,701,220,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,37.014,16.644,2016-10-27 15:00:00,CL7,711,220,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,37.07,16.821,2016-10-27 16:00:00,CL7,716,219,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,37.172,16.883,2016-10-27 17:00:00,CL7,717,216,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,37.248,16.978,2016-10-27 18:00:00,CL7,720,214,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,37.246,17.163,2016-10-27 19:00:00,CL7,725,214,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,37.206,17.349,2016-10-27 20:00:00,CL7,730,215,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,37.171,17.472,2016-10-27 21:00:00,CL7,734,216,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,37.144,17.542,2016-10-27 22:00:00,CL7,736,217,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,37.139,17.58,2016-10-27 23:00:00,CL7,737,217,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,37.173,17.587,2016-10-28 00:00:00,CL7,737,216,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,37.237,17.554,2016-10-28 01:00:00,CL7,736,215,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,37.293,17.5,2016-10-28 02:00:00,CL7,734,213,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,37.313,17.46,2016-10-28 03:00:00,CL7,733,212,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,37.291,17.445,2016-10-28 04:00:00,CL7,733,213,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,37.231,17.445,2016-10-28 05:00:00,CL7,733,215,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,37.148,17.435,2016-10-28 06:00:00,CL7,733,217,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,37.055,17.401,2016-10-28 07:00:00,CL7,732,219,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,36.969,17.346,2016-10-28 08:00:00,CL7,731,221,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,36.891,17.278,2016-10-28 09:00:00,CL7,729,223,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,36.803,17.21,2016-10-28 10:00:00,CL7,728,226,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,36.701,17.152,2016-10-28 11:00:00,CL7,726,228,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,36.592,17.109,2016-10-28 12:00:00,CL7,726,231,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,36.474,17.069,2016-10-28 13:00:00,CL7,725,234,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,36.346,17.014,2016-10-28 14:00:00,CL7,724,238,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,36.215,16.942,2016-10-28 15:00:00,CL7,722,241,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,36.086,16.863,2016-10-28 16:00:00,CL7,720,244,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.964,16.779,2016-10-28 17:00:00,CL7,718,247,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.852,16.685,2016-10-28 18:00:00,CL7,716,250,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.75,16.59,2016-10-28 19:00:00,CL7,713,253,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.664,16.512,2016-10-28 20:00:00,CL7,711,255,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.606,16.457,2016-10-28 21:00:00,CL7,710,257,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.573,16.421,2016-10-28 22:00:00,CL7,709,258,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.556,16.404,2016-10-28 23:00:00,CL7,708,258,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.544,16.394,2016-10-29 00:00:00,CL7,708,258,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.525,16.374,2016-10-29 01:00:00,CL7,708,259,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.498,16.337,2016-10-29 02:00:00,CL7,707,260,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.476,16.291,2016-10-29 03:00:00,CL7,705,260,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.459,16.241,2016-10-29 04:00:00,CL7,704,261,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.429,16.188,2016-10-29 05:00:00,CL7,703,262,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.385,16.122,2016-10-29 06:00:00,CL7,701,263,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.351,16.053,2016-10-29 07:00:00,CL7,699,264,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.362,16.017,2016-10-29 08:00:00,CL7,698,263,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.421,16.026,2016-10-29 09:00:00,CL7,698,262,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.486,16.052,2016-10-29 10:00:00,CL7,698,260,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.518,16.074,2016-10-29 11:00:00,CL7,699,259,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.509,16.094,2016-10-29 12:00:00,CL7,700,259,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.478,16.12,2016-10-29 13:00:00,CL7,700,260,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.453,16.137,2016-10-29 14:00:00,CL7,701,261,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.443,16.137,2016-10-29 15:00:00,CL7,701,261,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.442,16.142,2016-10-29 16:00:00,CL7,701,261,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.442,16.175,2016-10-29 17:00:00,CL7,702,261,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.436,16.222,2016-10-29 18:00:00,CL7,703,261,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.435,16.262,2016-10-29 19:00:00,CL7,705,261,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.461,16.298,2016-10-29 20:00:00,CL7,706,261,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.516,16.344,2016-10-29 21:00:00,CL7,707,259,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.576,16.405,2016-10-29 22:00:00,CL7,708,258,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.623,16.485,2016-10-29 23:00:00,CL7,711,256,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.653,16.581,2016-10-30 00:00:00,CL7,713,256,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.672,16.685,2016-10-30 01:00:00,CL7,716,255,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.689,16.788,2016-10-30 02:00:00,CL7,719,255,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.709,16.89,2016-10-30 03:00:00,CL7,722,254,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.721,16.989,2016-10-30 04:00:00,CL7,725,254,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.716,17.086,2016-10-30 05:00:00,CL7,728,254,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.705,17.187,2016-10-30 06:00:00,CL7,731,255,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.704,17.302,2016-10-30 07:00:00,CL7,734,255,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.73,17.445,2016-10-30 08:00:00,CL7,738,254,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.78,17.611,2016-10-30 09:00:00,CL7,743,253,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.833,17.782,2016-10-30 10:00:00,CL7,747,251,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.879,17.955,2016-10-30 11:00:00,CL7,752,250,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.923,18.133,2016-10-30 12:00:00,CL7,757,249,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.96,18.303,2016-10-30 13:00:00,CL7,762,248,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.976,18.46,2016-10-30 14:00:00,CL7,766,248,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.971,18.608,2016-10-30 15:00:00,CL7,770,248,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.961,18.759,2016-10-30 16:00:00,CL7,775,249,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.957,18.923,2016-10-30 17:00:00,CL7,780,249,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.958,19.094,2016-10-30 18:00:00,CL7,784,249,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.968,19.266,2016-10-30 19:00:00,CL7,789,249,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.996,19.446,2016-10-30 20:00:00,CL7,794,248,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,36.045,19.649,2016-10-30 21:00:00,CL7,800,247,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,36.094,19.885,2016-10-30 22:00:00,CL7,806,246,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,36.132,20.143,2016-10-30 23:00:00,CL7,813,245,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,36.153,20.398,2016-10-31 00:00:00,CL7,820,244,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,36.151,20.637,2016-10-31 01:00:00,CL7,827,245,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,36.118,20.87,2016-10-31 02:00:00,CL7,834,246,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,36.051,21.108,2016-10-31 03:00:00,CL7,841,248,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.947,21.357,2016-10-31 04:00:00,CL7,848,250,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.814,21.637,2016-10-31 05:00:00,CL7,857,254,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.68,21.984,2016-10-31 06:00:00,CL7,867,258,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.56,22.393,2016-10-31 07:00:00,CL7,880,261,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.443,22.829,2016-10-31 08:00:00,CL7,893,265,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.321,23.267,2016-10-31 09:00:00,CL7,905,268,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.199,23.724,2016-10-31 10:00:00,CL7,919,272,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.089,24.249,2016-10-31 11:00:00,CL7,934,275,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.02,24.879,2016-10-31 12:00:00,CL7,952,278,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.009,25.584,2016-10-31 13:00:00,CL7,972,279,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.05,26.3,2016-10-31 14:00:00,CL7,992,278,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.123,26.978,2016-10-31 15:00:00,CL7,1010,277,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.208,27.594,2016-10-31 16:00:00,CL7,1026,275,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.297,28.15,2016-10-31 17:00:00,CL7,1041,274,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.383,28.665,2016-10-31 18:00:00,CL7,1054,272,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.449,29.154,2016-10-31 19:00:00,CL7,1067,271,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.489,29.646,2016-10-31 20:00:00,CL7,1079,270,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.512,30.167,2016-10-31 21:00:00,CL7,1093,270,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.54,30.709,2016-10-31 22:00:00,CL7,1107,270,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.575,31.232,2016-10-31 23:00:00,CL7,1121,270,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.594,31.748,2016-11-01 00:00:00,CL7,1134,270,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.59,32.327,2016-11-01 01:00:00,CL7,1149,270,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.595,32.985,2016-11-01 02:00:00,CL7,1166,271,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.634,33.647,2016-11-01 03:00:00,CL7,1183,271,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.711,34.267,2016-11-01 04:00:00,CL7,1198,270,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.801,34.908,2016-11-01 05:00:00,CL7,1213,268,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.868,35.617,2016-11-01 06:00:00,CL7,1230,267,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.884,36.356,2016-11-01 07:00:00,CL7,1248,268,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.862,37.077,2016-11-01 08:00:00,CL7,1266,269,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.841,37.764,2016-11-01 09:00:00,CL7,1283,271,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.846,38.416,2016-11-01 10:00:00,CL7,1289,267,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.876,39.038,2016-11-01 11:00:00,CL7,1289,261,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,35.94,39.622,2016-11-01 12:00:00,CL7,1289,253,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,36.048,40.156,2016-11-01 13:00:00,CL7,1289,246,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,36.182,40.646,2016-11-01 14:00:00,CL7,1289,238,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,36.322,41.092,2016-11-01 15:00:00,CL7,1289,230,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,36.458,41.459,2016-11-01 16:00:00,CL7,1289,224,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,36.592,41.725,2016-11-01 17:00:00,CL7,1289,218,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,36.742,41.928,2016-11-01 18:00:00,CL7,1289,213,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,36.931,42.129,2016-11-01 19:00:00,CL7,1289,207,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,37.161,42.353,2016-11-01 20:00:00,CL7,1289,200,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,37.384,42.589,2016-11-01 21:00:00,CL7,1289,193,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,37.534,42.833,2016-11-01 22:00:00,CL7,1289,187,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,37.595,43.07,2016-11-01 23:00:00,CL7,1289,183,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,37.597,43.275,2016-11-02 00:00:00,CL7,1289,181,1542
7001542,2016-10-27 13:00:00,2016-11-02 01:00:00,37.58,43.46,2016-11-02 01:00:00,CL7,1289,179,1542
7001575,2017-11-14 23:00:00,2017-11-19 19:00:00,40.42,13.83,2017-11-14 23:00:00,CL7,625,134,1575
7001575,2017-11-14 23:00:00,2017-11-19 19:00:00,40.368,13.462,2017-11-15 00:00:00,CL7,615,135,1575
7001575,2017-11-14 23:00:00,2017-11-19 19:00:00,40.266,12.944,2017-11-15 01:00:00,CL7,601,137,1575
7001575,2017-11-14 23:00:00,2017-11-19 19:00:00,40.037,12.373,2017-11-15 02:00:00,CL7,586,143,1575
7001575,2017-11-14 23:00:00,2017-11-19 19:00:00,39.712,11.898,2017-11-15 03:00:00,CL7,573,150,1575
7001575,2017-11-14 23:00:00,2017-11-19 19:00:00,39.38,11.567,2017-11-15 04:00:00,CL7,564,159,1575
7001575,2017-11-14 23:00:00,2017-11-19 19:00:00,39.083,11.334,2017-11-15 05:00:00,CL7,558,166,1575
7001575,2017-11-14 23:00:00,2017-11-19 19:00:00,38.816,11.151,2017-11-15 06:00:00,CL7,553,173,1575
7001575,2017-11-14 23:00:00,2017-11-19 19:00:00,38.566,11.014,2017-11-15 07:00:00,CL7,550,179,1575
7001575,2017-11-14 23:00:00,2017-11-19 19:00:00,38.33,10.944,2017-11-15 08:00:00,CL7,548,185,1575
7001575,2017-11-14 23:00:00,2017-11-19 19:00:00,38.109,10.938,2017-11-15 09:00:00,CL7,548,190,1575
7001575,2017-11-14 23:00:00,2017-11-19 19:00:00,37.905,10.976,2017-11-15 10:00:00,CL7,549,196,1575
7001575,2017-11-14 23:00:00,2017-11-19 19:00:00,37.716,11.041,2017-11-15 11:00:00,CL7,551,200,1575
